GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
POPGROUP.id,Id
POPGROUP.display-label,Population Group
EST_VC01,Estimate; Total population
EST_VC289,"Estimate; Occupied housing units - UNITS IN STRUCTURE - 1-unit, detached or attached"
MOE_VC289,"Margin of Error; Occupied housing units - UNITS IN STRUCTURE - 1-unit, detached or attached"
EST_VC290,Estimate; Occupied housing units - UNITS IN STRUCTURE - 2 to 4 units
MOE_VC290,Margin of Error; Occupied housing units - UNITS IN STRUCTURE - 2 to 4 units
EST_VC291,Estimate; Occupied housing units - UNITS IN STRUCTURE - 5 or more units
MOE_VC291,Margin of Error; Occupied housing units - UNITS IN STRUCTURE - 5 or more units
EST_VC292,"Estimate; Occupied housing units - UNITS IN STRUCTURE - Mobile home, boat, RV, van, etc."
MOE_VC292,"Margin of Error; Occupied housing units - UNITS IN STRUCTURE - Mobile home, boat, RV, van, etc."
EST_VC294,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 2000 or later
MOE_VC294,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 2000 or later
EST_VC295,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 1990 to 1999
MOE_VC295,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 1990 to 1999
EST_VC296,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 1980 to 1989
MOE_VC296,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 1980 to 1989
EST_VC297,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 1960 to 1979
MOE_VC297,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 1960 to 1979
EST_VC298,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 1940 to 1959
MOE_VC298,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 1940 to 1959
EST_VC299,Estimate; Occupied housing units - YEAR STRUCTURE BUILT - Built 1939 or earlier
MOE_VC299,Margin of Error; Occupied housing units - YEAR STRUCTURE BUILT - Built 1939 or earlier
EST_VC301,Estimate; Occupied housing units - VEHICLES AVAILABLE - None
MOE_VC301,Margin of Error; Occupied housing units - VEHICLES AVAILABLE - None
EST_VC302,Estimate; Occupied housing units - VEHICLES AVAILABLE - 1 or more
MOE_VC302,Margin of Error; Occupied housing units - VEHICLES AVAILABLE - 1 or more
EST_VC304,Estimate; Occupied housing units - HOUSE HEATING FUEL - Gas
MOE_VC304,Margin of Error; Occupied housing units - HOUSE HEATING FUEL - Gas
EST_VC305,Estimate; Occupied housing units - HOUSE HEATING FUEL - Electricity
MOE_VC305,Margin of Error; Occupied housing units - HOUSE HEATING FUEL - Electricity
EST_VC306,Estimate; Occupied housing units - HOUSE HEATING FUEL - All other fuels
MOE_VC306,Margin of Error; Occupied housing units - HOUSE HEATING FUEL - All other fuels
EST_VC307,Estimate; Occupied housing units - HOUSE HEATING FUEL - No fuel used
MOE_VC307,Margin of Error; Occupied housing units - HOUSE HEATING FUEL - No fuel used
EST_VC309,Estimate; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
MOE_VC309,Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - No telephone service available
EST_VC310,Estimate; Occupied housing units - SELECTED CHARACTERISTICS - 1.01 or more occupants per room
MOE_VC310,Margin of Error; Occupied housing units - SELECTED CHARACTERISTICS - 1.01 or more occupants per room
EST_VC311,Estimate; Owner-occupied housing units
MOE_VC311,Margin of Error; Owner-occupied housing units
EST_VC313,Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
MOE_VC313,Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
EST_VC314,Estimate; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
MOE_VC314,Margin of Error; Owner-occupied housing units - SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
EST_VC316,Estimate; Owner-occupied housing units - OWNER CHARACTERISTICS - Median value (dollars)
MOE_VC316,Margin of Error; Owner-occupied housing units - OWNER CHARACTERISTICS - Median value (dollars)
EST_VC317,Estimate; Owner-occupied housing units - OWNER CHARACTERISTICS - Median selected monthly owner costs with a mortgage (dollars)
MOE_VC317,Margin of Error; Owner-occupied housing units - OWNER CHARACTERISTICS - Median selected monthly owner costs with a mortgage (dollars)
EST_VC318,Estimate; Owner-occupied housing units - OWNER CHARACTERISTICS - Median selected monthly owner costs without a mortgage (dollars)
MOE_VC318,Margin of Error; Owner-occupied housing units - OWNER CHARACTERISTICS - Median selected monthly owner costs without a mortgage (dollars)
EST_VC319,Estimate; Renter-occupied housing units
MOE_VC319,Margin of Error; Renter-occupied housing units
EST_VC321,Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
MOE_VC321,Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - Less than 30 percent
EST_VC322,Estimate; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
MOE_VC322,Margin of Error; Renter-occupied housing units - GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS - 30 percent or more
EST_VC324,Estimate; Renter-occupied housing units - GROSS RENT - Median gross rent (dollars)
MOE_VC324,Margin of Error; Renter-occupied housing units - GROSS RENT - Median gross rent (dollars)
